Txn_id,Txn_date,Customer_id,Agent_id,Region,Txn_type,Amount (TZS),Sender_balance_before,Receiver_balance_before,Device_type,Hour_of_day,Is_fraud_flag,Unusual_hour_flag,High_amount_flag,Txn_datetime,Rapid_txn_flag,Fraud_risk_score,Risk_Category,Year_month
TXN2867,2025-04-11,CUST0310,AGT0004,Mbeya,Withdraw,"478,297 ","25,147 ",0 ,Smartphone,3,0,0,1,6,1,80,High Risk,2025-04
TXN2868,2025-06-05,CUST0353,AGT0002,Mbeya,Receive,"379,727 ","723,265 ","311,592 ",Feature Phone,5,0,0,1,5,1,70,High Risk,2025-06
TXN2869,2025-05-08,CUST0344,AGT0112,Mbeya,BuyAirtime,"7,486 ","605,313 ",0 ,Feature Phone,8,0,0,0,3,1,30,Low Risk,2025-05
TXN2870,2025-11-17,CUST0223,AGT0153,Dodoma,BuyAirtime,"97,397 ","26,461 ",0 ,USSD,15,0,0,0,3,1,30,Low Risk,2025-11
TXN2871,2025-05-16,CUST0450,AGT0150,Arusha,Send,"261,302 ","217,068 ",0 ,USSD,7,0,0,1,7,1,90,High Risk,2025-05
TXN2872,2025-07-01,CUST0223,AGT0140,Dar,Withdraw,"345,367 ","29,908 ",0 ,Web,5,0,0,1,5,1,70,High Risk,2025-07
TXN2873,2025-10-14,CUST0451,AGT0100,Dar,BuyAirtime,"362,114 ","813,765 ",0 ,Feature Phone,1,0,0,1,2,0,40,Medium Risk,2025-10
TXN2874,2025-11-26,CUST0356,AGT0012,Mbeya,Receive,"112,381 ","113,803 ","33,156 ",Smartphone,14,0,0,0,2,0,20,Low Risk,2025-11
TXN2875,2025-02-09,CUST0355,AGT0157,Dodoma,Send,"469,301 ","269,871 ",0 ,Smartphone,9,0,0,1,3,1,50,Medium Risk,2025-02
TXN2876,2025-10-09,CUST0357,AGT0112,Mbeya,BuyAirtime,"85,195 ","547,896 ",0 ,Web,0,0,0,0,5,1,50,Medium Risk,2025-10
TXN2877,2025-03-28,CUST0180,AGT0097,Mwanza,Withdraw,"325,640 ","68,764 ",0 ,Feature Phone,8,0,0,1,9,1,110,High Risk,2025-03
TXN2878,2025-02-25,CUST0038,AGT0057,Mwanza,Send,"242,879 ","55,625 ",0 ,Web,12,0,0,1,8,1,100,High Risk,2025-02
TXN2879,2025-11-14,CUST0496,AGT0145,Dar,PayBill,"256,321 ","558,375 ",0 ,Feature Phone,11,0,0,1,1,0,30,Low Risk,2025-11
TXN2880,2025-01-23,CUST0143,AGT0199,Arusha,Deposit,"474,231 ","263,815 ",0 ,USSD,19,0,0,1,10,1,120,High Risk,2025-01
TXN2881,2025-02-05,CUST0393,AGT0130,Arusha,Withdraw,"379,421 ","678,915 ",0 ,USSD,3,0,0,1,7,1,90,High Risk,2025-02
TXN2882,2025-12-18,CUST0188,AGT0064,Dar,Withdraw,"105,643 ","634,685 ",0 ,USSD,20,0,0,0,1,0,10,Low Risk,2025-12
TXN2883,2025-07-27,CUST0114,AGT0049,Mbeya,Withdraw,"198,713 ","190,587 ",0 ,USSD,10,0,0,0,6,1,60,Medium Risk,2025-07
TXN2884,2025-03-22,CUST0491,AGT0170,Arusha,Deposit,"152,314 ","374,043 ",0 ,Feature Phone,21,0,0,0,5,1,50,Medium Risk,2025-03
TXN2885,2025-04-04,CUST0308,AGT0132,Dar,Send,"208,471 ","776,602 ",0 ,USSD,16,0,0,1,11,1,130,High Risk,2025-04
TXN2886,2025-08-30,CUST0056,AGT0083,Dar,Receive,"42,660 ","526,429 ","390,788 ",Web,1,0,0,0,4,1,40,Medium Risk,2025-08
TXN2887,2025-10-08,CUST0095,AGT0129,Dar,Withdraw,"163,348 ","125,345 ",0 ,Feature Phone,15,0,0,0,6,1,60,Medium Risk,2025-10
TXN2888,2025-03-07,CUST0139,AGT0167,Dodoma,Withdraw,"123,591 ","805,672 ",0 ,Smartphone,23,0,0,0,10,1,100,High Risk,2025-03
TXN2889,2025-10-17,CUST0203,AGT0022,Mbeya,Withdraw,"154,284 ","67,842 ",0 ,USSD,16,0,0,0,2,0,20,Low Risk,2025-10
TXN2890,2025-03-05,CUST0460,AGT0054,Dodoma,Withdraw,"51,732 ","51,021 ",0 ,Feature Phone,0,0,0,0,10,1,100,High Risk,2025-03
TXN2891,2025-02-11,CUST0330,AGT0033,Mbeya,BuyAirtime,"128,028 ","84,008 ",0 ,Web,5,0,0,0,14,1,140,High Risk,2025-02
TXN2892,2025-08-09,CUST0051,AGT0022,Mbeya,Receive,"188,106 ","55,580 ","387,801 ",USSD,5,0,0,0,7,1,70,High Risk,2025-08
TXN2893,2025-12-29,CUST0138,AGT0024,Mwanza,Send,"482,273 ","427,704 ",0 ,Feature Phone,0,0,0,1,1,0,30,Low Risk,2025-12
TXN2894,2025-03-22,CUST0411,AGT0044,Dodoma,PayBill,"374,925 ","686,745 ",0 ,Feature Phone,1,0,0,1,12,1,140,High Risk,2025-03
TXN2895,2025-10-19,CUST0388,AGT0129,Mbeya,Withdraw,"407,450 ","264,019 ",0 ,Smartphone,15,0,0,1,2,0,40,Medium Risk,2025-10
TXN2896,2025-03-05,CUST0436,AGT0127,Arusha,Send,"415,467 ","451,491 ",0 ,USSD,11,0,0,1,11,1,130,High Risk,2025-03
TXN2897,2025-03-01,CUST0350,AGT0088,Mbeya,Withdraw,"122,633 ","887,271 ",0 ,Smartphone,2,0,0,0,12,1,120,High Risk,2025-03
TXN2898,2025-08-28,CUST0427,AGT0161,Mwanza,BuyAirtime,"487,996 ","770,190 ",0 ,Web,2,0,0,1,4,1,60,Medium Risk,2025-08
TXN2899,2025-01-27,CUST0023,AGT0167,Mwanza,Withdraw,"238,544 ","320,526 ",0 ,Web,21,0,0,1,8,1,100,High Risk,2025-01
TXN2900,2025-12-04,CUST0447,AGT0020,Mwanza,Send,"150,889 ","940,159 ",0 ,Web,7,0,0,0,2,0,20,Low Risk,2025-12
TXN2901,2025-04-24,CUST0013,AGT0146,Dodoma,Deposit,"88,000 ","424,692 ",0 ,Smartphone,8,0,0,0,9,1,90,High Risk,2025-04
TXN2902,2025-05-27,CUST0358,AGT0158,Mbeya,PayBill,"278,897 ","973,301 ",0 ,USSD,14,0,0,1,7,1,90,High Risk,2025-05
TXN2903,2025-11-26,CUST0344,AGT0099,Mbeya,PayBill,"366,247 ","329,358 ",0 ,Web,19,0,0,1,1,0,30,Low Risk,2025-11
TXN2904,2025-07-06,CUST0035,AGT0147,Dar,Withdraw,"448,676 ","949,111 ",0 ,Smartphone,2,0,0,1,8,1,100,High Risk,2025-07
TXN2905,2025-03-22,CUST0139,AGT0141,Mwanza,Receive,"366,499 ","482,009 ","139,230 ",Smartphone,10,0,0,1,9,1,110,High Risk,2025-03
TXN2906,2025-07-29,CUST0031,AGT0086,Dar,Withdraw,"346,220 ","781,812 ",0 ,Web,11,0,0,1,6,1,80,High Risk,2025-07
TXN2907,2025-02-19,CUST0390,AGT0134,Mwanza,PayBill,"388,456 ","409,805 ",0 ,USSD,23,0,0,1,8,1,100,High Risk,2025-02
TXN2908,2025-03-05,CUST0432,AGT0013,Arusha,Receive,"189,647 ","27,490 ","256,509 ",Web,7,0,0,0,13,1,130,High Risk,2025-03
TXN2909,2025-03-29,CUST0346,AGT0022,Dar,Withdraw,"17,981 ","606,181 ",0 ,Smartphone,2,0,0,0,12,1,120,High Risk,2025-03
TXN2910,2025-10-27,CUST0159,AGT0132,Arusha,BuyAirtime,"441,934 ","961,686 ",0 ,Web,16,0,0,1,2,0,40,Medium Risk,2025-10
TXN2911,2025-08-11,CUST0042,AGT0040,Dodoma,Receive,"57,356 ","340,110 ","480,678 ",USSD,13,0,0,0,6,1,60,Medium Risk,2025-08
TXN2912,2025-07-26,CUST0425,AGT0131,Mbeya,BuyAirtime,"266,598 ","498,011 ",0 ,Smartphone,4,0,0,1,5,1,70,High Risk,2025-07
TXN2913,2025-02-02,CUST0064,AGT0029,Dodoma,Deposit,"45,239 ","856,610 ",0 ,Feature Phone,2,0,0,0,11,1,110,High Risk,2025-02
TXN2914,2025-03-25,CUST0207,AGT0069,Mwanza,Withdraw,"121,411 ","345,939 ",0 ,Web,19,0,0,0,12,1,120,High Risk,2025-03
TXN2915,2025-05-19,CUST0438,AGT0062,Dar,BuyAirtime,"215,950 ","725,441 ",0 ,USSD,1,0,0,1,6,1,80,High Risk,2025-05
TXN2916,2025-12-10,CUST0229,AGT0007,Mbeya,BuyAirtime,"493,297 ","402,448 ",0 ,Web,18,0,0,1,2,0,40,Medium Risk,2025-12
TXN2917,2025-09-14,CUST0245,AGT0156,Dodoma,Send,"484,896 ","397,283 ",0 ,USSD,17,0,0,1,3,1,50,Medium Risk,2025-09
TXN2918,2025-09-29,CUST0429,AGT0099,Dodoma,Deposit,"140,312 ","81,512 ",0 ,USSD,4,0,0,0,2,0,20,Low Risk,2025-09
TXN2919,2025-06-07,CUST0020,AGT0199,Dar,Send,"344,169 ","502,825 ",0 ,USSD,4,0,0,1,7,1,90,High Risk,2025-06
TXN2920,2025-12-17,CUST0267,AGT0152,Dar,Send,"302,860 ","948,637 ",0 ,Smartphone,12,0,0,1,2,0,40,Medium Risk,2025-12
TXN2921,2025-09-22,CUST0404,AGT0159,Dodoma,PayBill,"409,034 ","782,574 ",0 ,Web,6,0,0,1,2,0,40,Medium Risk,2025-09
TXN2922,2025-03-29,CUST0266,AGT0125,Mbeya,Receive,"488,130 ","888,412 ","103,619 ",Web,12,0,0,1,5,1,70,High Risk,2025-03
TXN2923,2025-02-12,CUST0276,AGT0169,Dodoma,BuyAirtime,"317,784 ","267,530 ",0 ,Feature Phone,9,0,0,1,9,1,110,High Risk,2025-02
TXN2924,2025-01-08,CUST0094,AGT0158,Arusha,Receive,"240,462 ","660,422 ","223,432 ",USSD,5,0,0,1,9,1,110,High Risk,2025-01
TXN2925,2025-01-15,CUST0091,AGT0022,Dodoma,Deposit,"252,153 ","759,450 ",0 ,Web,8,0,0,1,13,1,150,High Risk,2025-01
TXN2926,2025-06-25,CUST0330,AGT0151,Arusha,Withdraw,"471,479 ","498,457 ",0 ,Smartphone,10,0,0,1,8,1,100,High Risk,2025-06
TXN2927,2025-08-14,CUST0119,AGT0194,Dar,Receive,"145,639 ","169,010 ","412,692 ",USSD,11,0,0,0,4,1,40,Medium Risk,2025-08
TXN2928,2025-10-19,CUST0191,AGT0132,Arusha,Withdraw,"400,323 ","401,788 ",0 ,USSD,3,0,0,1,4,1,60,Medium Risk,2025-10
TXN2929,2025-06-27,CUST0189,AGT0198,Dar,Receive,"4,699 ","204,738 ","101,002 ",Feature Phone,19,0,0,0,9,1,90,High Risk,2025-06
TXN2930,2025-10-17,CUST0012,AGT0186,Arusha,PayBill,"159,579 ","125,145 ",0 ,USSD,12,0,0,0,3,1,30,Low Risk,2025-10
TXN2931,2025-08-08,CUST0327,AGT0180,Dodoma,BuyAirtime,"334,030 ","667,062 ",0 ,Web,16,0,0,1,7,1,90,High Risk,2025-08
TXN2932,2025-10-04,CUST0038,AGT0193,Arusha,Send,"390,974 ","508,891 ",0 ,Feature Phone,18,0,0,1,3,1,50,Medium Risk,2025-10
TXN2933,2025-06-02,CUST0012,AGT0160,Dar,Receive,"104,954 ","922,217 ","455,957 ",Web,16,0,0,0,8,1,80,High Risk,2025-06
TXN2934,2025-08-17,CUST0158,AGT0109,Mwanza,Send,"441,654 ","127,450 ",0 ,Web,22,0,0,1,4,1,60,Medium Risk,2025-08
TXN2935,2025-12-02,CUST0036,AGT0135,Dar,Withdraw,"71,192 ","345,074 ",0 ,Smartphone,16,0,0,0,1,0,10,Low Risk,2025-12
TXN2936,2025-05-23,CUST0410,AGT0144,Mwanza,BuyAirtime,"367,194 ","757,948 ",0 ,Web,17,0,0,1,6,1,80,High Risk,2025-05
TXN2937,2025-10-24,CUST0459,AGT0055,Dar,PayBill,"209,316 ","284,283 ",0 ,USSD,14,0,0,1,3,1,50,Medium Risk,2025-10
TXN2938,2025-03-14,CUST0078,AGT0063,Arusha,Send,"433,819 ","154,693 ",0 ,USSD,19,0,0,1,5,1,70,High Risk,2025-03
TXN2939,2025-02-28,CUST0422,AGT0133,Arusha,Send,"40,334 ","565,265 ",0 ,Feature Phone,13,0,0,0,9,1,90,High Risk,2025-02
TXN2940,2025-11-08,CUST0131,AGT0120,Dar,Receive,"188,666 ","820,598 ","158,646 ",Web,5,0,0,0,2,0,20,Low Risk,2025-11
TXN2941,2025-03-02,CUST0232,AGT0087,Arusha,Deposit,"489,427 ","77,050 ",0 ,Web,23,0,0,1,10,1,120,High Risk,2025-03
TXN2942,2025-05-06,CUST0275,AGT0073,Mbeya,PayBill,"498,357 ","284,199 ",0 ,Web,14,0,0,1,11,1,130,High Risk,2025-05
TXN2943,2025-04-16,CUST0464,AGT0038,Mbeya,Withdraw,"468,130 ","28,691 ",0 ,USSD,19,0,0,1,7,1,90,High Risk,2025-04
TXN2944,2025-03-02,CUST0294,AGT0116,Mbeya,Send,"267,121 ","599,516 ",0 ,Web,8,0,0,1,6,1,80,High Risk,2025-03
TXN2945,2025-01-28,CUST0185,AGT0019,Mbeya,PayBill,"25,414 ","432,013 ",0 ,USSD,20,0,0,0,11,1,110,High Risk,2025-01
TXN2946,2025-12-18,CUST0436,AGT0035,Arusha,Withdraw,"162,035 ","190,603 ",0 ,Smartphone,17,0,0,0,2,0,20,Low Risk,2025-12
TXN2947,2025-03-10,CUST0420,AGT0037,Dar,Send,"251,737 ","171,865 ",0 ,Web,17,0,0,1,9,1,110,High Risk,2025-03
TXN2948,2025-02-27,CUST0349,AGT0158,Mwanza,BuyAirtime,"203,386 ","956,196 ",0 ,Web,8,0,0,1,11,1,130,High Risk,2025-02
TXN2949,2025-07-01,CUST0427,AGT0019,Mwanza,BuyAirtime,"41,974 ","558,230 ",0 ,Smartphone,19,0,0,0,7,1,70,High Risk,2025-07
TXN2950,2025-09-11,CUST0345,AGT0010,Arusha,Receive,"129,044 ","19,696 ","112,254 ",Smartphone,8,0,0,0,2,0,20,Low Risk,2025-09
TXN2951,2025-01-03,CUST0192,AGT0090,Mbeya,Withdraw,"241,949 ","927,452 ",0 ,Smartphone,6,0,0,1,9,1,110,High Risk,2025-01
TXN2952,2025-06-13,CUST0367,AGT0060,Mbeya,Deposit,"464,675 ","538,544 ",0 ,Web,19,0,0,1,7,1,90,High Risk,2025-06
TXN2953,2025-10-16,CUST0100,AGT0192,Mwanza,PayBill,"380,442 ","297,955 ",0 ,Smartphone,9,0,0,1,3,1,50,Medium Risk,2025-10
TXN2954,2025-06-07,CUST0201,AGT0046,Dodoma,Withdraw,"498,902 ","765,158 ",0 ,Smartphone,17,0,0,1,6,1,80,High Risk,2025-06
TXN2955,2025-04-21,CUST0367,AGT0090,Dodoma,PayBill,"165,700 ","376,800 ",0 ,Feature Phone,21,0,0,0,9,1,90,High Risk,2025-04
TXN2956,2025-02-09,CUST0111,AGT0158,Dar,PayBill,"484,922 ","463,903 ",0 ,Smartphone,19,0,0,1,9,1,110,High Risk,2025-02
TXN2957,2025-11-22,CUST0340,AGT0139,Arusha,Send,"372,124 ","700,333 ",0 ,Smartphone,7,0,0,1,1,0,30,Low Risk,2025-11
TXN2958,2025-01-19,CUST0207,AGT0144,Dar,BuyAirtime,"265,863 ","119,124 ",0 ,USSD,15,0,0,1,15,1,170,High Risk,2025-01
TXN2959,2025-05-09,CUST0313,AGT0132,Arusha,Deposit,"142,122 ","452,476 ",0 ,Smartphone,14,0,0,0,7,1,70,High Risk,2025-05
TXN2960,2025-11-29,CUST0407,AGT0154,Mbeya,Deposit,"192,712 ","897,779 ",0 ,Web,13,0,0,0,2,0,20,Low Risk,2025-11
TXN2961,2025-12-05,CUST0115,AGT0042,Mbeya,Withdraw,"334,527 ","405,493 ",0 ,Web,20,0,0,1,1,0,30,Low Risk,2025-12
TXN2962,2025-01-31,CUST0334,AGT0074,Mbeya,Deposit,"420,123 ","288,988 ",0 ,Feature Phone,20,0,0,1,8,1,100,High Risk,2025-01
TXN2963,2025-03-08,CUST0285,AGT0149,Arusha,Withdraw,"11,975 ","908,262 ",0 ,Web,8,0,0,0,9,1,90,High Risk,2025-03
TXN2964,2025-01-06,CUST0221,AGT0069,Mbeya,Deposit,"109,281 ","543,097 ",0 ,Smartphone,14,0,0,0,10,1,100,High Risk,2025-01
TXN2965,2025-12-26,CUST0246,AGT0101,Dodoma,BuyAirtime,"371,882 ","226,115 ",0 ,Web,18,0,0,1,1,0,30,Low Risk,2025-12
TXN2966,2025-07-11,CUST0107,AGT0125,Mwanza,PayBill,"62,785 ","451,950 ",0 ,Feature Phone,21,0,0,0,4,1,40,Medium Risk,2025-07
TXN2967,2025-10-28,CUST0235,AGT0014,Mwanza,Send,"129,292 ","733,554 ",0 ,USSD,0,0,0,0,3,1,30,Low Risk,2025-10
TXN2968,2025-09-24,CUST0286,AGT0091,Arusha,Receive,"301,769 ","897,346 ","451,698 ",Smartphone,13,0,0,1,5,1,70,High Risk,2025-09
TXN2969,2025-07-21,CUST0180,AGT0145,Dar,Withdraw,"346,594 ","852,492 ",0 ,Feature Phone,10,0,0,1,5,1,70,High Risk,2025-07
TXN2970,2025-05-15,CUST0249,AGT0044,Mwanza,BuyAirtime,"342,094 ","391,083 ",0 ,Web,20,0,0,1,8,1,100,High Risk,2025-05
TXN2971,2025-07-30,CUST0058,AGT0042,Arusha,Send,"207,400 ","926,783 ",0 ,Smartphone,7,0,0,1,3,1,50,Medium Risk,2025-07
TXN2972,2025-12-27,CUST0365,AGT0049,Mbeya,Send,"28,213 ","81,546 ",0 ,Feature Phone,11,0,0,0,1,0,10,Low Risk,2025-12
TXN2973,2025-09-05,CUST0433,AGT0123,Mwanza,PayBill,"337,772 ","355,746 ",0 ,Feature Phone,15,0,0,1,4,1,60,Medium Risk,2025-09
TXN2974,2025-10-26,CUST0114,AGT0182,Mwanza,Deposit,"337,852 ","487,684 ",0 ,Smartphone,19,0,0,1,2,0,40,Medium Risk,2025-10
TXN2975,2025-09-21,CUST0302,AGT0054,Mwanza,Send,"282,881 ","154,907 ",0 ,USSD,9,0,0,1,3,1,50,Medium Risk,2025-09
TXN2976,2025-06-06,CUST0342,AGT0032,Arusha,Withdraw,"424,719 ","133,162 ",0 ,Smartphone,15,0,0,1,5,1,70,High Risk,2025-06
TXN2977,2025-12-10,CUST0297,AGT0122,Mwanza,Send,"490,693 ","317,731 ",0 ,Feature Phone,19,0,0,1,1,0,30,Low Risk,2025-12
TXN2978,2025-08-27,CUST0129,AGT0132,Dar,PayBill,"24,791 ","586,565 ",0 ,Feature Phone,14,0,0,0,7,1,70,High Risk,2025-08
TXN2979,2025-03-13,CUST0133,AGT0036,Dar,Receive,"120,451 ","497,727 ","371,942 ",USSD,2,0,0,0,9,1,90,High Risk,2025-03
TXN2980,2025-02-04,CUST0314,AGT0016,Dodoma,Deposit,"400,261 ","268,585 ",0 ,Feature Phone,10,0,0,1,7,1,90,High Risk,2025-02
TXN2981,2025-08-30,CUST0324,AGT0055,Dar,Withdraw,"264,214 ","302,079 ",0 ,USSD,9,0,0,1,8,1,100,High Risk,2025-08
TXN2982,2025-11-20,CUST0102,AGT0180,Mbeya,Deposit,"486,494 ","174,444 ",0 ,USSD,3,0,0,1,1,0,30,Low Risk,2025-11
TXN2983,2025-11-07,CUST0352,AGT0045,Dodoma,Withdraw,"285,627 ","510,663 ",0 ,Web,14,0,0,1,3,1,50,Medium Risk,2025-11
TXN2984,2025-05-27,CUST0419,AGT0007,Mbeya,BuyAirtime,"182,196 ","317,512 ",0 ,USSD,20,0,0,0,6,1,60,Medium Risk,2025-05
TXN2985,2025-12-13,CUST0218,AGT0099,Dar,Withdraw,"67,101 ","435,104 ",0 ,Web,10,0,0,0,1,0,10,Low Risk,2025-12
TXN2986,2025-12-26,CUST0351,AGT0025,Mwanza,Receive,"2,791 ","974,116 ","112,612 ",Smartphone,14,0,0,0,1,0,10,Low Risk,2025-12
TXN2987,2025-01-10,CUST0248,AGT0027,Mbeya,PayBill,"241,792 ","221,723 ",0 ,Web,19,0,0,1,12,1,140,High Risk,2025-01
TXN2988,2025-04-26,CUST0428,AGT0110,Arusha,Deposit,"1,004 ","684,019 ",0 ,Web,6,0,0,0,9,1,90,High Risk,2025-04
TXN2989,2025-09-11,CUST0410,AGT0146,Mwanza,Deposit,"415,473 ","990,476 ",0 ,Web,7,0,0,1,2,0,40,Medium Risk,2025-09
TXN2990,2025-09-23,CUST0152,AGT0143,Dodoma,Receive,"137,649 ","322,496 ","421,649 ",Web,21,0,0,0,4,1,40,Medium Risk,2025-09
TXN2991,2025-12-01,CUST0361,AGT0199,Mbeya,BuyAirtime,"423,269 ","210,113 ",0 ,Web,7,0,0,1,1,0,30,Low Risk,2025-12
TXN2992,2025-03-20,CUST0264,AGT0015,Mbeya,Receive,"107,406 ","325,122 ","131,224 ",Smartphone,9,0,0,0,10,1,100,High Risk,2025-03
TXN2993,2025-09-09,CUST0207,AGT0166,Dar,Withdraw,"388,487 ","683,320 ",0 ,Web,19,0,0,1,6,1,80,High Risk,2025-09
TXN2994,2025-08-30,CUST0374,AGT0170,Mbeya,BuyAirtime,"442,370 ","388,010 ",0 ,Smartphone,17,0,0,1,3,1,50,Medium Risk,2025-08
TXN2995,2025-01-10,CUST0010,AGT0142,Arusha,Withdraw,"25,123 ","27,934 ",0 ,Smartphone,0,0,0,0,7,1,70,High Risk,2025-01
TXN2996,2025-03-07,CUST0034,AGT0126,Mbeya,PayBill,"120,605 ","306,641 ",0 ,Web,21,0,0,0,7,1,70,High Risk,2025-03
TXN2997,2025-10-29,CUST0488,AGT0111,Mwanza,Withdraw,"215,838 ","552,135 ",0 ,Smartphone,6,0,0,1,6,1,80,High Risk,2025-10
TXN2998,2025-11-26,CUST0314,AGT0191,Mbeya,Withdraw,"33,727 ","328,569 ",0 ,Web,23,0,0,0,2,0,20,Low Risk,2025-11
TXN2999,2025-10-24,CUST0045,AGT0086,Dodoma,Receive,"201,787 ","593,807 ","326,977 ",Feature Phone,11,0,0,1,2,0,40,Medium Risk,2025-10
TXN3000,2025-12-09,CUST0006,AGT0131,Mwanza,Send,"198,374 ","508,923 ",0 ,Feature Phone,12,0,0,0,1,0,10,Low Risk,2025-12
TXN3001,2025-09-07,CUST0124,AGT0099,Mwanza,Receive,"108,959 ","190,930 ","130,308 ",Feature Phone,5,0,0,0,3,1,30,Low Risk,2025-09
TXN3002,2025-12-18,CUST0378,AGT0164,Dar,BuyAirtime,"170,685 ","308,297 ",0 ,Smartphone,19,0,0,0,3,1,30,Low Risk,2025-12
TXN3003,2025-02-10,CUST0389,AGT0200,Arusha,Receive,"388,905 ","387,080 ","490,228 ",Web,21,0,0,1,19,1,210,High Risk,2025-02
TXN3004,2025-05-27,CUST0308,AGT0183,Dar,PayBill,"310,382 ","942,544 ",0 ,Feature Phone,2,0,0,1,9,1,110,High Risk,2025-05
TXN3005,2025-08-10,CUST0064,AGT0162,Dar,Receive,"457,865 ","10,674 ","207,764 ",USSD,19,0,0,1,2,0,40,Medium Risk,2025-08
TXN3006,2025-08-11,CUST0275,AGT0114,Mbeya,Receive,"224,467 ","886,749 ","420,298 ",Smartphone,3,0,0,1,6,1,80,High Risk,2025-08
TXN3007,2025-02-06,CUST0090,AGT0153,Arusha,Receive,"485,191 ","100,733 ","199,628 ",Web,3,0,0,1,13,1,150,High Risk,2025-02
TXN3008,2025-03-08,CUST0269,AGT0196,Dodoma,Send,"83,762 ","788,552 ",0 ,Smartphone,0,0,0,0,11,1,110,High Risk,2025-03
TXN3009,2025-06-13,CUST0076,AGT0110,Arusha,Send,"18,676 ","22,740 ",0 ,Feature Phone,23,0,0,0,7,1,70,High Risk,2025-06
TXN3010,2025-09-21,CUST0434,AGT0169,Dar,PayBill,"201,330 ","290,077 ",0 ,Web,0,0,0,1,4,1,60,Medium Risk,2025-09
TXN3011,2025-08-18,CUST0254,AGT0144,Mbeya,Withdraw,"472,065 ","60,017 ",0 ,Web,10,0,0,1,4,1,60,Medium Risk,2025-08
TXN3012,2025-07-10,CUST0185,AGT0117,Mwanza,Withdraw,"194,970 ","220,072 ",0 ,Web,23,0,0,0,7,1,70,High Risk,2025-07
TXN3013,2025-05-20,CUST0052,AGT0029,Arusha,Send,"470,430 ","346,780 ",0 ,USSD,5,0,0,1,5,1,70,High Risk,2025-05
TXN3014,2025-10-12,CUST0263,AGT0054,Dar,Receive,"31,036 ","603,424 ","114,310 ",Web,12,0,0,0,4,1,40,Medium Risk,2025-10
TXN3015,2025-03-23,CUST0031,AGT0125,Arusha,Send,"381,520 ","465,883 ",0 ,Feature Phone,5,0,0,1,12,1,140,High Risk,2025-03
TXN3016,2025-10-22,CUST0467,AGT0188,Dodoma,Withdraw,"401,772 ","792,881 ",0 ,Smartphone,17,0,0,1,2,0,40,Medium Risk,2025-10
TXN3017,2025-04-21,CUST0470,AGT0027,Dodoma,Deposit,"324,571 ","413,438 ",0 ,Feature Phone,2,0,0,1,5,1,70,High Risk,2025-04
TXN3018,2025-01-15,CUST0288,AGT0195,Mwanza,PayBill,"410,813 ","454,107 ",0 ,Smartphone,16,0,0,1,11,1,130,High Risk,2025-01
TXN3019,2025-06-20,CUST0259,AGT0042,Dodoma,Withdraw,"346,035 ","852,616 ",0 ,Web,9,0,0,1,7,1,90,High Risk,2025-06
TXN3020,2025-05-27,CUST0016,AGT0145,Mwanza,Withdraw,"217,253 ","784,342 ",0 ,Smartphone,14,0,0,1,6,1,80,High Risk,2025-05
TXN3021,2025-10-01,CUST0254,AGT0183,Mbeya,Receive,"407,486 ","640,152 ","489,648 ",Smartphone,8,0,0,1,3,1,50,Medium Risk,2025-10
TXN3022,2025-05-31,CUST0212,AGT0168,Dar,BuyAirtime,"201,760 ","176,762 ",0 ,USSD,2,0,0,1,6,1,80,High Risk,2025-05
TXN3023,2025-08-19,CUST0081,AGT0044,Mbeya,PayBill,"459,851 ","195,669 ",0 ,USSD,22,0,0,1,2,0,40,Medium Risk,2025-08
TXN3024,2025-09-24,CUST0145,AGT0018,Dodoma,Withdraw,"246,410 ","306,904 ",0 ,Feature Phone,10,0,0,1,5,1,70,High Risk,2025-09
TXN3025,2025-09-07,CUST0429,AGT0118,Dar,Withdraw,"57,697 ","481,039 ",0 ,Smartphone,20,0,0,0,4,1,40,Medium Risk,2025-09
TXN3026,2025-11-25,CUST0325,AGT0128,Dar,Receive,"11,721 ","512,506 ","385,145 ",USSD,19,0,0,0,2,0,20,Low Risk,2025-11
TXN3027,2025-06-09,CUST0266,AGT0019,Dodoma,Withdraw,"489,917 ","79,336 ",0 ,Feature Phone,9,0,0,1,3,1,50,Medium Risk,2025-06
TXN3028,2025-03-23,CUST0016,AGT0184,Arusha,BuyAirtime,"340,043 ","70,262 ",0 ,Feature Phone,21,0,0,1,7,1,90,High Risk,2025-03
TXN3029,2025-01-17,CUST0270,AGT0098,Arusha,PayBill,"348,530 ","932,563 ",0 ,Web,10,0,0,1,9,1,110,High Risk,2025-01
TXN3030,2025-09-03,CUST0054,AGT0075,Mbeya,Receive,"395,565 ","626,578 ","118,945 ",Feature Phone,12,0,0,1,5,1,70,High Risk,2025-09
TXN3031,2025-01-08,CUST0160,AGT0101,Arusha,PayBill,"104,533 ","59,484 ",0 ,Web,15,0,0,0,9,1,90,High Risk,2025-01
TXN3032,2025-06-17,CUST0042,AGT0037,Mwanza,BuyAirtime,"2,126 ","714,689 ",0 ,Smartphone,23,0,0,0,9,1,90,High Risk,2025-06
TXN3033,2025-08-10,CUST0356,AGT0043,Mwanza,Deposit,"377,362 ","363,623 ",0 ,Feature Phone,2,0,0,1,3,1,50,Medium Risk,2025-08
TXN3034,2025-01-22,CUST0321,AGT0054,Dodoma,BuyAirtime,"158,892 ","794,227 ",0 ,Web,23,0,0,0,15,1,150,High Risk,2025-01
